TAZ,CostIIF,CostXXF,CostIXF,CostHBW,CostHBO,CostNHB,CostREC,CostXXP,TimeDiff,TotalFreigh,TotalPass,TotalREC,TotalHBW,TotalHBO,TotalNHB,TotalItime,TotalBtime,TotalTDiff
225,23.96539107,0,0,0,0,0,0,0,13213.04,36.24,0,0.02,59.62,128.4,90.49,193186833.6,193200046.6,1944696.55
226,137.0136236,0,0,0,0,0,0,0,13213.04,210.65,0,0,2.03,4.22,8.93,193187344.6,193200557.6,1957909.59
227,0,0,0,0,0,0,0,0,13213.04,0,0,0.24,257.85,618.01,238.09,193181813.6,193195026.6,1971122.63
228,53.08561037,0,0,0,0,0,0,0,13213.04,349.77,0,0,11.48,26.8,3.94,193182402.9,193195616,1984335.67
229,1970.86661,0,0,0,0,0,0,0,13213.04,4128.52,0,0,15.15,35.26,6.13,193179414.9,193192627.9,1997548.71
230,40.92791398,0,0,0,0,0,0,0,13213.04,61.87,0,0.03,27.71,88.56,14.07,193193061.6,193206274.6,2010761.75
231,6865.323156,0,0,0,0,0,0,0,13213.04,10807.29,0,0,30.16,61.8,29.94,193182772.7,193195985.7,2023974.79
232,2.4167766,0,0,0,0,0,0,0,13213.04,98.33,0,0.04,38.75,129.82,21.89,193195419.3,193208632.3,2037187.83
233,2.12165186,0,0,0,0,0,0,0,13213.04,15.11,0,0.05,80.65,239.28,46.43,193201410.2,193214623.2,2050400.87
234,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193194075.6,193207288.6,2063613.91
235,518.8149458,0,0,0,0,0,0,0,13213.04,774.16,0,0,17.08,48.01,6.23,193198213.3,193211426.4,2076826.95
236,1097.7416,0,0,0,0,0,0,0,13213.04,1974.57,0,0.13,156.77,396.67,95.44,193200893.4,193214106.4,2090039.99
237,7841.896149,0,0,0,0,0,0,0,13213.04,11842.11,0,0.15,161.02,397.09,94.36,193201838.6,193215051.7,2103253.03
238,50.83724338,0,0,0,0,0,0,0,13213.04,140.74,0,0,14.84,30.8,5.88,193192375.5,193205588.5,2116466.07
239,211.9569286,0,0,0,0,0,0,0,13213.04,265.55,0,0.01,54.15,117.62,30.27,193193233.6,193206446.6,2129679.11
240,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,397.48,193174012.5,193187225.6,2142892.15
241,2975.145217,0,0,0,0,0,0,0,13213.04,6648.73,0,0,0,0,0,193169007.8,193182220.9,2156105.19
242,27.91236775,0,0,0,0,0,0,0,13213.04,46.34,0,0,7.75,20.27,46.06,193163193.9,193176407,2169318.23
243,2008.579971,0,0,0,0,0,0,0,13213.04,4516.97,0,0.05,85.46,204.52,111.74,193157795.9,193171009,2182531.27
244,1243.425141,0,0,0,0,0,0,0,13213.04,4243.55,0,0.02,10.47,46.15,1.86,193162894.9,193176107.9,2195744.31
245,19.24932096,0,0,0,0,0,0,0,13213.04,28.35,0,0.12,136.47,349.46,119.72,193154706.8,193167919.8,2208957.35
246,0,0,0,0,0,0,0,0,13213.04,0,0,0,25.13,73.1,7.05,193173961.2,193187174.3,2222170.39
247,23.40326712,0,0,0,0,0,0,0,13213.04,79.73,0,0,32.44,78.31,13.68,193169906.3,193183119.4,2235383.43
248,317.5554193,0,0,0,0,0,0,0,13213.04,1753.75,0,0.31,375.53,882.21,294.77,193183690.1,193196903.1,2248596.47
249,0,0,0,0,0,0,0,0,13213.04,66.16,0,0.02,1.93,3.82,8.79,195091034.2,195104247.2,2261809.51
250,1397.217033,0,0,0,0,0,0,0,13213.04,2065.75,0,0.06,13.7,21.37,69.23,193937972.6,193951185.6,2275022.55
251,0,0,0,0,0,0,0,0,13213.04,0,0,0,2.55,1.62,0.8,193696887.9,193710100.9,2288235.59
252,334.1195904,0,0,0,0,0,0,0,13213.04,1177.87,0,0,4.86,1.9,3.07,193707059.2,193720272.3,2301448.63
253,4.59785704,0,0,0,0,0,0,0,13213.04,6.35,0,0,1.25,3.33,0.18,193520324.5,193533537.5,2314661.67
254,0,0,0,0,0,0,0,0,13213.04,0,0,0,6.67,11.06,3.11,193485018.3,193498231.3,2327874.71
255,0,0,0,0,0,0,0,0,13213.04,0,0,0,13.77,27.18,8.53,193468254.3,193481467.3,2341087.75
256,0,0,0,0,0,0,0,0,13213.04,1.52,0,0,0,0,0.87,193455095.1,193468308.1,2354300.79
257,0,0,0,0,0,0,0,0,13213.04,0,0,0,1.89,2.4,0,193545854.4,193559067.4,2367513.83
258,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193587802.8,193601015.9,2380726.87
259,0,0,0,0,0,0,0,0,13213.04,0,0,0,2.39,6.3,0,193503977.3,193517190.4,2393939.91
260,0,0,0,0,0,0,0,0,13213.04,0,0,0,1.91,4.14,0.38,193446311.9,193459524.9,2407152.95
261,0,0,0,0,0,0,0,0,13213.04,0,0,0,16.95,48.67,3.22,193386225.1,193399438.2,2420365.99
262,0,0,0,0,0,0,0,0,13213.04,0,0,0,1.87,4.08,0.63,193354597.3,193367810.4,2433579.03
263,867.7404543,0,0,0,0,0,0,0,13213.04,1450.25,0,0.01,9.52,46.93,0.17,193341845.2,193355058.2,2446792.07
264,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193448026.9,193461239.9,2460005.11
265,3281.519088,0,0,0,0,0,0,0,13213.04,10398.56,0,0,4.89,18.67,2.98,193434022.6,193447235.6,2473218.15
266,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193390684.3,193403897.4,2486431.19
267,0,0,0,0,0,0,0,0,13213.04,0,0,0,5.82,12.02,0.89,193353900.2,193367113.3,2499644.23
268,0,0,0,0,0,0,0,0,13213.04,0,0,0,0.9,2.14,0,193426220.1,193439433.1,2512857.27
269,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193396880.1,193410093.1,2526070.31
270,0,0,0,0,0,0,0,0,13213.04,0,0,0,1.08,3.68,0,193361324.1,193374537.1,2539283.35
271,0,0,0,0,0,0,0,0,13213.04,0,0,0.02,2.2,5.32,13.77,194899763.7,194912976.8,2552496.39
272,0,0,0,0,0,0,0,0,13213.04,0,0,0.03,4.89,17.25,42.9,193955837.6,193969050.7,2565709.43
273,0,0,0,0,0,0,0,0,13213.04,0,0,0,2.36,1.47,0,193807461,193820674,2578922.47
274,0,0,0,0,0,0,0,0,13213.04,0,0,0,12.07,9.97,8.23,193630581.3,193643794.4,2592135.51
275,0,0,0,0,0,0,0,0,13213.04,0,0,0,7.24,25.96,0.14,193223217.6,193236430.6,2605348.55
276,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193643605.6,193656818.7,2618561.59
277,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193477881.5,193491094.5,2631774.63
278,0,0,0,0,0,0,0,0,13213.04,0,0,0,2.08,1.1,0,193506715.9,193519929,2644987.67
279,0,0,0,0,0,0,0,0,13213.04,0,0,0,2.43,2.53,0,193477471.4,193490684.4,2658200.71
280,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193385550.1,193398763.1,2671413.75
281,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193368512.5,193381725.5,2684626.79
282,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193386107.5,193399320.5,2697839.83
283,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193409627,193422840.1,2711052.87
284,15502.09242,0,0,0,0,0,0,0,13213.04,90963.47,0,0,0,0,36.8,193369445.6,193382658.6,2724265.91
285,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193336003.4,193349216.5,2737478.95
286,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193310033.6,193323246.7,2750691.99
287,453.8608381,0,0,0,0,0,0,0,13213.04,2668.56,0,0,10.78,25.03,35.7,193312918.3,193326131.4,2763905.03
288,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193313338.8,193326551.8,2777118.07
289,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193335498.5,193348711.6,2790331.11
290,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193310548.5,193323761.5,2803544.15
291,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193306654,193319867.1,2816757.19
292,0,0,0,0,0,0,0,0,13213.04,0,0,0,2.67,8.88,0.38,193309025.1,193322238.1,2829970.23
293,0,0,0,0,0,0,0,0,13213.04,0,0,0,1.85,4.38,0.41,193323463.5,193336676.6,2843183.27
294,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193337081.3,193350294.4,2856396.31
295,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193318081.2,193331294.2,2869609.35
296,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193321292.2,193334505.3,2882822.39
297,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193336652.3,193349865.3,2896035.43
298,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193340342.3,193353555.3,2909248.47
299,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193466467.7,193479680.8,2922461.51
300,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193372484.8,193385697.8,2935674.55
301,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193332968.2,193346181.2,2948887.59
302,0,0,0,0,0,0,0,0,13213.04,0,0,0.05,43.79,135.67,11.2,193318463.9,193331676.9,2962100.63
303,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193301558.8,193314771.9,2975313.67
304,0,0,0,0,0,0,0,0,13213.04,0,0,0,10.15,25.34,2.18,193310740.5,193323953.5,2988526.71
305,0,0,0,0,0,0,0,0,13213.04,0,0,0,31.18,75.52,9.5,193301265.1,193314478.1,3001739.75
306,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193385748.6,193398961.7,3014952.79
307,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193282517,193295730.1,3028165.83
308,797.1578073,0,0,0,0,0,0,0,13213.04,1450.16,0,0.01,18.59,70.12,4.06,193287759.9,193300972.9,3041378.87
309,55.36948852,0,0,0,0,0,0,0,13213.04,333.47,0,0.03,47.76,151.28,20.52,193282165.1,193295378.1,3054591.91
310,0,0,0,0,0,0,0,0,13213.04,0,0,0.01,13.05,50.05,3.52,193278340.9,193291553.9,3067804.95
311,0,0,0,0,0,0,0,0,13213.04,0,0,0,21.29,63.56,7.26,193284668,193297881.1,3081017.99
312,1872.300488,0,0,0,0,0,0,0,13213.04,3625.13,0,0,17.09,35.95,7.25,193283698.7,193296911.8,3094231.03
313,0,0,0,0,0,0,0,0,13213.04,0,0,0,1.33,5.72,0,193305571.5,193318784.6,3107444.07
314,0,0,0,0,0,0,0,0,13213.04,0,0,0,1.29,7.55,0,193348908.6,193362121.6,3120657.11
315,0,0,0,0,0,0,0,0,13213.04,0,0,0,6.29,17.61,0.11,193381543.9,193394757,3133870.15
316,0,0,0,0,0,0,0,0,13213.04,0,0,0.04,71.29,196.12,25.6,193293775.5,193306988.5,3147083.19
317,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193441679.7,193454892.7,3160296.23
318,0,0,0,0,0,0,0,0,13213.04,0,0,0.03,18.03,46.84,0.21,193331209.2,193344422.3,3173509.27
319,10315.11157,0,0,0,0,0,0,0,13213.04,15746.53,0,0.02,26.87,110.65,20.77,193278315.1,193291528.1,3186722.31
320,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193311266.9,193324480,3199935.35
321,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193269473.2,193282686.2,3213148.39
322,0,0,0,0,0,0,0,0,13213.04,0,0,0.02,49.02,136.65,23.23,193259865.1,193273078.1,3226361.43
323,2237.228558,0,0,0,0,0,0,0,13213.04,3994.64,0,0.05,34.07,98.32,19.51,193263402.9,193276615.9,3239574.47
324,1075.163077,0,0,0,0,0,0,0,13213.04,2153.56,0,0.02,40.5,121.87,21.48,193260656.9,193273870,3252787.51
325,0,0,0,0,0,0,0,0,13213.04,0.11,0,0.04,30.26,74.5,18.93,193263894.6,193277107.6,3266000.55
326,55.36948852,0,0,0,0,0,0,0,13213.04,333.51,0,0,19.05,51.34,7.87,193262595.8,193275808.8,3279213.59
327,0,0,0,0,0,0,0,0,13213.04,0,0,0,9.72,21.04,3.68,193272693,193285906.1,3292426.63
328,0,0,0,0,0,0,0,0,13213.04,0,0,0.01,17.25,52.89,4.17,193303245.5,193316458.6,3305639.67
329,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193322165.1,193335378.1,3318852.71
330,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193329373.1,193342586.2,3332065.75
331,342.916008,0,0,0,0,0,0,0,13213.04,2017.36,0,0.02,31.13,62.53,36.88,193248598.4,193261811.5,3345278.79
332,113.8431757,0,0,0,0,0,0,0,13213.04,670.9,0,0.05,82.63,186.4,59.39,193249635.5,193262848.5,3358491.83
333,0,0,0,0,0,0,0,0,13213.04,0.44,0,0,41.4,98.49,35.61,193252576.3,193265789.3,3371704.87
334,0,0,0,0,0,0,0,0,13213.04,0,0,0,1.75,3.87,1.44,193252149.5,193265362.5,3384917.91
335,0,0,0,0,0,0,0,0,13213.04,0,0,0,5.8,28.3,0.59,193278185.1,193291398.1,3398130.95
336,0,0,0,0,0,0,0,0,13213.04,0,0,0,8.52,27.84,0.59,193271515.4,193284728.4,3411343.99
337,0,0,0,0,0,0,0,0,13213.04,0,0,0,2.79,6.68,0.94,193253294.8,193266507.8,3424557.03
338,333.7473459,0,0,0,0,0,0,0,13213.04,1964.72,0,0,24.11,75.39,16.39,193244634.7,193257847.7,3437770.07
339,0,0,0,0,0,0,0,0,13213.04,12.8,0,0,20.61,41.55,141.48,193242810.3,193256023.3,3450983.11
340,0,0,0,0,0,0,0,0,13213.04,0.91,0,0.03,52.74,139.25,53.5,193246429.4,193259642.4,3464196.15
341,0,0,0,0,0,0,0,0,13213.04,0.11,0,0,16.52,37.23,15.18,193246223.1,193259436.2,3477409.19
342,0,0,0,0,0,0,0,0,13213.04,0,0,0,2.68,6.8,0,193279581.5,193292794.6,3490622.23
343,54.23622327,0,0,0,0,0,0,0,13213.04,334.19,0,0,27.72,90.35,8.13,193299508.3,193312721.3,3503835.27
344,55.87776606,0,0,0,0,0,0,0,13213.04,333.43,0,0.01,22.05,55.48,12.41,193256555.6,193269768.6,3517048.31
345,113.8431757,0,0,0,0,0,0,0,13213.04,670.28,0,0.06,80.65,230.7,57.11,193234711.3,193247924.3,3530261.35
346,0,0,0,0,0,0,0,0,13213.04,0.11,0,0.02,23.9,75.64,19.32,193232598.6,193245811.7,3543474.39
347,0,0,0,0,0,0,0,0,13213.04,0,0,0.01,66.82,193.15,40.08,193237636.2,193250849.3,3556687.43
348,0,0,0,0,0,0,0,0,13213.04,0,0,0,1.98,4.99,2.51,193237115.7,193250328.8,3569900.47
349,0,0,0,0,0,0,0,0,13213.04,0,0,0,5.29,18.31,0.89,193241436.1,193254649.1,3583113.51
350,3396.358852,0,0,0,0,0,0,0,13213.04,20074.81,0,0.03,40.86,122.55,67.12,193288334.7,193301547.7,3596326.55
351,0,0,0,0,0,0,0,0,13213.04,0,0,0,15.68,55.56,6.03,193243074.8,193256287.9,3609539.59
352,0,0,0,0,0,0,0,0,13213.04,0,0,0,1.82,4.36,0.93,193247574,193260787,3622752.63
353,56.12007493,0,0,0,0,0,0,0,13213.04,333.48,0,0.03,48.49,135.63,37.76,193241410,193254623,3635965.67
354,509.3785974,0,0,0,0,0,0,0,13213.04,2974.43,0,0.01,35.29,92.57,22.29,193228034.6,193241247.6,3649178.71
355,0,0,0,0,0,0,0,0,13213.04,0,0,0.01,13.53,47.21,7.67,193224733.3,193237946.3,3662391.75
356,0,0,0,0,0,0,0,0,13213.04,0,0,0,1.93,4.89,2.85,193228234.9,193241448,3675604.79
357,0,0,0,0,0,0,0,0,13213.04,0,0,0,16.38,55.5,7.67,193227553.4,193240766.5,3688817.83
358,513.6003025,0,0,0,0,0,0,0,13213.04,2997.91,0,0.02,30.89,79.11,27.14,193235232,193248445,3702030.87
359,0,0,0,0,0,0,0,0,13213.04,0,0,0.01,21.44,61.35,16.65,193215382.5,193228595.6,3715243.91
360,0,0,0,0,0,0,0,0,13213.04,0,0,0,1.98,4.98,3.36,193220753.4,193233966.5,3728456.95
361,0,0,0,0,0,0,0,0,13213.04,0,0,0,2.1,5.8,0,193255578.7,193268791.8,3741669.99
362,556.8214555,0,0,0,0,0,0,0,13213.04,3259.56,0,0.09,104.88,272.24,56.57,193242105.8,193255318.8,3754883.03
363,0,0,0,0,0,0,0,0,13213.04,0,0,0,2.07,5.05,0.37,193255578.7,193268791.8,3768096.07
364,0,0,0,0,0,0,0,0,13213.04,0,0,0,31.02,94.75,9.38,193248284.5,193261497.5,3781309.11
365,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193237471.8,193250684.8,3794522.15
366,514.3733464,0,0,0,0,0,0,0,13213.04,2996.84,0,0.03,69.1,171.07,40.9,193254616.9,193267829.9,3807735.19
367,56.12007493,0,0,0,0,0,0,0,13213.04,334.77,0,0.05,71.25,227.03,38.98,193242570.3,193255783.3,3820948.23
368,0,0,0,0,0,0,0,0,13213.04,0,0,0,0.37,0.58,0,194669689.6,194682902.6,3834161.27
369,0,0,0,0,0,0,0,0,3333.51,0,0,0,0.07,0.22,0,194515886,194519219.5,3837494.78
370,173.1254609,0,0,0,0,0,0,0,13213.04,1005.79,0,0,8.99,3.92,0.16,193553336.2,193566549.2,3850707.82
371,173.1254609,0,0,0,0,0,0,0,13213.04,1006.21,0,0,1.99,1.7,0,193449091.1,193462304.1,3863920.86
372,40674.59966,0,0,0,0,0,0,0,13213.04,237280.48,0,0,0,0,71.06,193358297.7,193371510.7,3877133.9
373,18162.04437,0,0,0,0,0,0,0,13213.04,104072.52,0,0,0.23,0.38,13.92,193342523,193355736.1,3890346.94
374,3277.470516,0,0,0,0,0,0,0,13213.04,19124.05,0,0.24,189.17,452.1,123.43,193305645.5,193318858.6,3903559.98
375,501.8974666,0,0,0,0,0,0,0,13213.04,2920.63,0,0.02,52.46,190.28,25.31,193257694.4,193270907.4,3916773.02
376,0,0,0,0,0,0,0,0,13213.04,0,0,0.01,21.8,73.65,8.34,193240079.4,193253292.5,3929986.06
377,0,0,0,0,0,0,0,0,13213.04,0,0,0,31.07,113.71,17.21,193230510.4,193243723.5,3943199.1
378,0,0,0,0,0,0,0,0,13213.04,0,0,0,14.72,37.35,8.49,193223925.7,193237138.8,3956412.14
379,1314.778986,0,0,0,0,0,0,0,13213.04,7676.15,0,0.09,104.81,268.54,61.26,193282218,193295431.1,3969625.18
380,0,0,0,0,0,0,0,0,13213.04,0,0,0,2.22,5.25,3.12,193259878.7,193273091.8,3982838.22
381,0,0,0,0,0,0,0,0,13213.04,0,0,0,10.73,38.99,3.16,193236604.5,193249817.5,3996051.26
382,0,0,0,0,0,0,0,0,13213.04,0.11,0,0,20.62,73.31,17.24,193235613.5,193248826.5,4009264.3
383,634.039793,0,0,0,0,0,0,0,13213.04,724.15,0,0.03,61.19,110.84,5.37,193279231.9,193292445,4022477.34
384,0,0,0,0,0,0,0,0,13213.04,0,0,0.02,44.61,130.32,8.64,193296264.3,193309477.3,4035690.38
385,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193259166.6,193272379.7,4048903.42
386,173.1254609,0,0,0,0,0,0,0,13213.04,1007.45,0,0,2.19,5.45,32.65,193230700.3,193243913.4,4062116.46
387,173.1254609,0,0,0,0,0,0,0,13213.04,1007.57,0,0.08,21.76,65.21,19.03,193220958.7,193234171.8,4075329.5
388,0,0,0,0,0,0,0,0,13213.04,0,0,0,15.22,45.84,10.58,193212215.2,193225428.2,4088542.54
389,0,0,0,0,0,0,0,0,13213.04,0,0,0.01,17.67,50.34,8.76,193210482.3,193223695.4,4101755.58
390,0,0,0,0,0,0,0,0,13213.04,0,0,0,10.6,25.62,1.44,193247238.2,193260451.3,4114968.62
391,0,0,0,0,0,0,0,0,13213.04,0,0,0,7.19,24.13,0.7,193232306.4,193245519.5,4128181.66
392,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193210839.7,193224052.8,4141394.7
393,56.33047959,0,0,0,0,0,0,0,13213.04,333.58,0,0,8.13,34.15,0.17,193251224.9,193264437.9,4154607.74
394,0,0,0,0,0,0,0,0,13213.04,0,0,0,0.71,1.91,0,193229560.3,193242773.4,4167820.78
395,5408.907227,0,0,0,0,0,0,0,13213.04,9506.03,0,0,8.18,23.31,6.39,193232603,193245816.1,4181033.82
396,0,0,0,0,0,0,0,0,13213.04,0,0,0,11.95,31.96,2.79,193229196.5,193242409.5,4194246.86
397,0,0,0,0,0,0,0,0,13213.04,0,0,0,8.62,25.4,0.66,193223442.7,193236655.7,4207459.9
398,0,0,0,0,0,0,0,0,13213.04,0,0,0,10.97,36.38,2.72,193191122.8,193204335.8,4220672.94
399,0,0,0,0,0,0,0,0,13213.04,0,0,0,26.68,92.68,11.94,193182362.8,193195575.8,4233885.98
400,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193202885.2,193216098.3,4247099.02
401,0,0,0,0,0,0,0,0,13213.04,0,0,0,7.47,18.57,0.64,193222708.5,193235921.5,4260312.06
402,0,0,0,0,0,0,0,0,13213.04,0,0,0,5.17,14.72,0,193252560.8,193265773.9,4273525.1
403,56.33047959,0,0,0,0,0,0,0,13213.04,333.55,0,0,7.68,20.56,0.93,193228447.3,193241660.3,4286738.14
404,0,0,0,0,0,0,0,0,13213.04,0,0,0,2.71,6.35,0.41,193219323.8,193232536.8,4299951.18
405,5877.219043,0,0,0,0,0,0,0,13213.04,34071.4,0,0,0,0,31.4,193219604.7,193232817.8,4313164.22
406,0,0,0,0,0,0,0,0,13213.04,0,0,0,3.04,6.84,0.36,193208718.6,193221931.6,4326377.26
407,0,0,0,0,0,0,0,0,13213.04,0,0,0,5.54,16.45,1.19,193193144,193206357,4339590.3
408,0,0,0,0,0,0,0,0,13213.04,0,0,0,2.48,8.2,0.38,193193581.7,193206794.8,4352803.34
409,0,0,0,0,0,0,0,0,13213.04,0,0,0,4.12,12.64,0.39,193201968.6,193215181.7,4366016.38
410,0,0,0,0,0,0,0,0,13213.04,0,0,0,4.58,10.11,0.61,193201128.5,193214341.6,4379229.42
411,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193192185.9,193205398.9,4392442.46
412,115.0044806,0,0,0,0,0,0,0,13213.04,670.6,0,0.01,75.62,181.68,41.68,193203012.1,193216225.1,4405655.5
413,0,0,0,0,0,0,0,0,13213.04,0,0,0,1.36,7.12,0,193250179.6,193263392.7,4418868.54
414,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193218507,193231720,4432081.58
415,0,0,0,0,0,0,0,0,13213.04,0,0,0,10.15,43.29,0.19,193213395.9,193226609,4445294.62
416,0,0,0,0,0,0,0,0,13213.04,0,0,0,10.69,40.8,0.19,193214768.9,193227981.9,4458507.66
417,0,0,0,0,0,0,0,0,13213.04,0,0,0,2.07,6.02,0.15,193185659.3,193198872.3,4471720.7
418,115.2773626,0,0,0,0,0,0,0,13213.04,670.74,0,0,2.81,6.91,0.16,193207734.1,193220947.1,4484933.74
419,0,0,0,0,0,0,0,0,13213.04,0,0,0,5.08,11.91,0.4,193199865.3,193213078.3,4498146.78
420,0,0,0,0,0,0,0,0,13213.04,0,0,0,6.39,29.74,0.42,193192854.7,193206067.7,4511359.82
421,0,0,0,0,0,0,0,0,13213.04,0,0,0,8.39,28.06,0.22,193197695.2,193210908.3,4524572.86
422,0,0,0,0,0,0,0,0,13213.04,0,0,0,4.83,14.21,0.65,193175713.2,193188926.2,4537785.9
423,0,0,0,0,0,0,0,0,13213.04,0,0,0.08,90.34,280.85,33.07,193182664.2,193195877.2,4550998.94
424,0,0,0,0,0,0,0,0,13213.04,0,0,0,13.75,18,0,193369709.9,193382922.9,4564211.98
425,0,0,0,0,0,0,0,0,13213.04,0,0,0.08,119.47,320.65,37.87,193202266,193215479,4577425.02
426,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193302400.6,193315613.7,4590638.06
427,4081.449557,0,0,0,0,0,0,0,13213.04,4720.42,0,0,14.99,33.85,1.18,193216131.7,193229344.7,4603851.1
428,0,0,0,0,0,0,0,0,13213.04,0,0,0,17.39,49.71,2.14,193204046.7,193217259.7,4617064.14
429,3592.363887,0,0,0,0,0,0,0,13213.04,4328.59,0,0.02,29.57,103.82,7.91,193191459,193204672.1,4630277.18
430,0,0,0,0,0,0,0,0,13213.04,0,0,0,2.17,5.72,0,193177576.8,193190789.8,4643490.22
431,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193231360.5,193244573.6,4656703.26
432,0,0,0,0,0,0,0,0,13213.04,0,0,0,11.4,42.81,1.61,193210937.1,193224150.1,4669916.3
433,0,0,0,0,0,0,0,0,13213.04,0,0,0,25.07,71,4.63,193198385.8,193211598.9,4683129.34
434,9286.819605,0,0,0,0,0,0,0,13213.04,10520.89,0,0,10.54,26.84,1.86,193190783.2,193203996.2,4696342.38
435,0,0,0,0,0,0,0,0,13213.04,0,0,0,4.23,15.07,0.37,193184000.2,193197213.3,4709555.42
436,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193191723.5,193204936.5,4722768.46
437,13541.46534,0,0,0,0,0,0,0,13213.04,16573.48,0,0,28.14,69.37,6.43,193235286.3,193248499.3,4735981.5
438,115.2773626,0,0,0,0,0,0,0,13213.04,670.73,0,0.01,18.04,67.91,1.42,193231939.7,193245152.8,4749194.54
439,0,0,0,0,0,0,0,0,13213.04,0,0,0.06,38.55,150.29,6.11,193223458.1,193236671.1,4762407.58
440,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193206573.1,193219786.1,4775620.62
441,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193288743.9,193301956.9,4788833.66
442,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193189975.2,193203188.3,4802046.7
443,390.6956423,0,0,0,0,0,0,0,13213.04,2285.9,0,0,16.73,47.14,37.79,193235099.9,193248312.9,4815259.74
444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8774500000,8774500000,4815259.74
445,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193219324.8,193232537.8,4828472.78
446,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193229531.2,193242744.2,4841685.82
447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8774500000,8774500000,4841685.82
448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8774500000,8774500000,4841685.82
449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8774500000,8774500000,4841685.82
450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8774500000,8774500000,4841685.82
451,0,0,0,0,0,0,0,0,3649.54,0,0,0,13.77,8.11,4.04,193295468.2,193299117.8,4845335.36
452,10.38857968,0,0,0,0,0,0,0,3649.54,453.73,0,0.23,321.15,563.87,353.27,193274495.6,193278145.1,4848984.9
453,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0.53,193259349.5,193262999,4852634.44
454,17.57986735,0,0,0,0,0,0,0,3649.54,696.11,0,0.16,210.92,408.07,241.69,193269079.6,193272729.1,4856283.98
455,0,0,0,0,0,0,0,0,3649.54,7.28,0,0.13,251.98,474.3,156.88,193294835.3,193298484.9,4859933.52
456,15.94734191,0,0,0,0,0,0,0,3649.54,687.58,0,0.19,253.88,431.38,420.19,193270691.2,193274340.7,4863583.06
